19830101
40.90,28.79
40.28,27.05
40.31,28.01
39.64,28.21
39.17,28.03
39.20,28.09
39.58,28.03
40.67,26.88
38.99,25.79
37.14,25.41
36.38,23.67
36.01,24.68
35.52,24.52
35.79,23.57
36.44,24.48
37.39,24.80
36.58,24.86
36.04,22.98
36.46,22.75
37.57,24.29
38.15,25.51
36.72,24.79
37.73,23.54
37.53,24.83
37.39,24.58
36.78,24.44
36.82,24.62
35.29,23.72
33.83,20.78
34.59,21.02
35.96,21.49
36.88,22.31
34.48,22.25
35.85,22.25
37.71,23.28
37.75,25.12
37.81,24.97
38.12,25.20
37.33,24.05
36.19,24.53
36.32,21.91
36.66,21.82
35.58,22.56
35.94,22.00
36.15,23.29
36.59,22.70
35.91,21.36
35.97,22.35
36.50,23.84
37.03,24.49
37.33,23.76
35.92,23.77
33.23,21.88
30.44,19.29
30.09,16.32
30.11,17.22
31.28,17.37
32.41,17.71
33.99,18.97
35.62,18.83
36.44,21.27
34.31,22.86
32.95,20.32
32.85,19.03
33.56,19.23
33.58,18.10
31.03,16.64
29.41,16.13
28.89,17.04
29.13,15.67
28.26,15.77
28.91,14.92
28.13,15.76
30.58,15.68
31.83,17.14
33.44,18.81
31.31,18.93
32.06,19.69
30.29,18.18
27.91,15.39
--,--
28.57,14.76
31.50,17.06
33.56,17.31
36.15,18.22
37.89,22.76
32.25,21.51
26.64,17.45
27.87,16.58
30.11,16.76
33.94,17.71
34.53,20.92
27.67,17.94
28.27,15.87
30.06,16.64
27.94,15.36
27.08,14.58
26.74,14.06
25.96,12.33
27.46,13.50
29.98,15.50
32.07,16.36
33.64,19.40
36.53,20.46
36.08,22.37
34.41,22.07
32.44,20.28
31.51,18.09
30.04,16.84
30.82,17.38
31.15,18.05
32.65,16.61
33.83,20.23
31.53,20.48
28.37,16.33
31.23,15.03
32.97,16.53
34.26,18.85
36.04,18.84
34.30,19.58
32.82,17.17
33.73,18.20
35.28,19.11
39.57,20.99
32.73,21.24
31.94,18.97
32.38,17.65
31.21,18.80
28.40,17.65
29.50,15.14
30.25,15.55
34.08,16.70
34.62,21.03
35.09,21.81
31.42,19.81
29.44,17.96
31.19,14.89
34.51,17.11
36.68,18.77
38.23,20.88
39.18,22.09
39.77,25.31
40.29,25.47
40.35,25.65
41.18,26.03
41.91,26.26
42.60,24.22
44.94,25.98
43.81,27.62
39.77,28.43
38.89,27.37
37.20,24.02
37.61,23.46
36.12,23.71
34.84,21.78
34.55,22.29
35.18,22.05
36.64,21.04
35.95,20.24
34.70,20.27
33.43,20.33
34.72,21.16
33.98,21.98
33.41,18.64
36.96,21.85
38.33,21.22
38.26,24.53
37.77,24.84
37.61,24.57
38.68,23.27
40.00,25.07
40.57,27.25
40.11,26.42
39.49,25.23
38.49,24.28
38.23,22.56
38.71,23.57
38.75,22.98
41.66,23.63
42.12,26.85
41.64,24.01
41.28,26.10
42.19,27.16
41.76,27.35
39.92,24.71
40.64,23.66
41.96,26.27
43.02,25.75
44.15,28.01
42.82,27.38
40.91,27.68
40.36,26.30
41.62,23.90
38.63,25.77
41.11,23.81
43.98,23.52
39.97,25.65
39.62,24.88
39.40,24.02
40.38,22.77
41.91,23.19
43.55,22.20
42.57,26.29
43.56,25.78
42.36,30.40
42.26,28.26
40.89,29.16
37.57,26.31
37.34,25.29
39.81,23.85
41.00,27.57
42.60,27.20
43.60,28.69
43.99,30.80
43.12,28.75
42.05,26.72
40.60,29.06
40.22,29.71
41.57,28.80
40.38,29.37
38.26,27.51
38.75,27.42
39.02,26.44
41.09,26.47
41.16,28.81
43.80,28.13
43.19,25.17
44.51,24.80
44.56,25.17
44.16,30.39
44.53,30.54
44.21,31.22
45.15,29.95
41.34,26.96
40.33,27.64
40.72,26.29
39.04,29.39
40.42,28.64
40.38,27.79
41.68,28.39
41.17,29.19
42.70,29.25
41.84,29.10
42.36,29.96
41.44,29.88
38.75,27.38
40.09,26.88
42.30,28.66
43.66,29.15
37.94,25.45
39.63,28.85
40.99,26.88
40.66,27.00
38.69,28.33
39.39,29.85
40.59,29.85
37.67,28.06
39.23,28.81
37.44,27.36
38.62,27.60
38.85,27.82
39.26,27.42
36.18,26.27
40.70,27.47
40.85,29.23
37.60,29.91
39.18,28.39
39.53,28.39
35.27,27.79
38.82,26.84
40.29,27.88
38.01,28.82
36.18,26.89
37.78,25.89
34.68,26.05
36.25,26.94
35.32,26.99
31.09,26.29
35.69,25.83
36.30,24.79
37.34,25.68
37.30,27.41
37.49,27.15
36.30,25.57
33.84,25.73
36.32,25.57
37.96,26.13
32.49,25.60
38.14,24.61
39.53,28.37
34.96,27.30
33.57,25.15
35.66,26.05
34.28,26.20
37.92,29.29
38.54,27.49
33.79,26.94
34.78,27.17
32.74,25.69
33.47,26.08
34.03,25.90
31.77,26.29
34.88,25.54
38.23,26.44
38.41,26.55
35.93,26.62
32.74,26.05
34.25,26.71
36.53,25.72
36.08,25.83
35.14,26.83
36.42,25.66
37.13,26.84
35.63,26.12
35.62,26.12
37.82,27.10
36.92,26.09
36.60,26.18
37.00,27.30
34.89,26.51
35.47,25.65
35.82,26.79
37.60,27.83
37.10,26.66
40.45,27.49
38.56,25.27
38.21,23.42
38.24,23.99
37.11,22.29
36.63,23.01
37.13,24.99
36.38,25.29
38.90,26.16
40.92,26.14
38.37,24.65
34.67,25.90
33.61,23.77
32.36,22.67
34.80,21.93
37.79,22.20
38.14,25.29
38.92,23.53
36.17,25.59
34.94,24.88
35.51,25.47
35.11,23.97
37.48,25.54
38.36,26.94
35.67,25.69
33.94,25.02
32.82,23.90
33.51,23.77
35.61,23.25
37.47,24.27
37.80,26.05
40.31,26.97
38.94,28.12
39.18,27.33
38.80,25.78
39.26,26.96
39.72,26.78
39.76,28.10
40.34,28.02
40.94,27.36
41.34,27.34
39.13,27.77
39.09,26.82
38.59,26.92
37.92,24.99
36.61,24.17
35.57,24.29
36.27,24.25
36.83,23.00
37.48,24.96
38.35,25.50
39.42,28.02
38.76,27.42
38.99,27.71
40.36,28.24
38.69,29.43
39.45,28.59
38.23,27.75
39.25,28.08
37.16,25.88
35.05,22.67
34.79,20.72
36.36,22.85
36.66,23.35
36.04,22.46
35.28,20.87
36.00,22.02
35.96,23.03
37.76,23.26
37.28,24.88
38.29,25.77
36.59,25.33
35.54,25.20
34.55,22.81
33.25,20.70
32.01,19.05
33.43,21.19
35.40,22.95
36.37,22.69
36.94,23.94
35.45,23.73
35.13,23.13
34.75,23.66
34.99,21.08
34.31,22.95
34.64,22.08
34.47,21.18
35.04,20.09
34.61,21.33
35.68,18.72
34.89,22.34
35.00,22.63
35.93,23.29
36.08,24.63
36.39,24.68
37.21,23.63
36.42,24.13
36.45,22.91
33.88,21.85
34.15,21.64
34.30,18.44
35.58,18.40
36.10,21.87
35.77,22.37
36.97,23.85
36.65,25.41
36.63,23.61
36.77,21.48
36.66,22.86
32.50,20.81
30.60,18.96
29.27,17.39
33.16,17.42
36.95,21.51
37.85,24.98
39.41,24.29
31.51,20.38
26.85,16.95
24.72,15.32
26.20,14.34
28.49,15.10
30.26,16.19
32.08,17.76
35.25,20.53
29.50,20.26
27.04,16.85
27.28,16.52
25.02,14.72
26.68,14.78
28.92,15.07
27.14,13.96
28.10,14.55
26.62,13.45
25.90,14.12
27.19,13.55
27.65,15.41
27.37,15.54
28.50,15.43
26.78,15.00
25.34,13.01
25.66,14.00
27.36,13.42
28.23,14.13
28.36,16.21
27.72,14.32
29.60,15.26
32.60,17.35
35.24,19.21
34.96,19.94
32.21,19.34
30.60,17.55
31.02,17.24
32.00,19.26
29.12,18.20
25.56,14.40
24.36,12.98
25.93,14.01
26.42,14.26
27.26,14.25
27.64,14.75
30.90,13.67
30.85,16.91
30.56,15.29
28.03,15.94
29.70,15.54
28.98,16.43
26.47,15.65
26.20,13.40
26.83,13.58
30.77,15.59
35.23,20.36
29.08,19.99
29.24,17.03
29.16,17.56
26.98,17.46
26.10,14.43
27.06,13.36
30.97,15.19
33.13,17.80
34.60,17.73
36.55,19.79
37.72,22.14
37.70,23.82
38.96,22.61
37.01,23.93
35.24,22.58
35.53,21.87
35.87,22.97
35.85,21.62
35.60,21.74
32.75,21.24
31.90,19.72
36.98,20.50
39.82,21.99
35.19,22.43
31.13,20.36
30.66,18.65
31.34,17.83
31.50,19.28
32.44,18.68
32.33,18.37
33.58,17.60
36.46,19.37
38.02,18.91
40.31,20.48
41.89,22.71
41.34,27.37
39.65,27.45
37.45,26.54
35.63,26.87
34.94,23.83
33.66,20.63
34.79,21.50
35.07,22.34
35.42,22.14
35.95,21.17
35.96,19.50
37.33,20.74
36.88,23.35
35.86,21.07
36.26,20.42
37.43,22.90
38.18,24.17
39.17,22.76
40.52,25.54
41.76,25.32
40.60,23.45
41.61,26.90
42.09,29.47
42.38,29.62
42.68,28.37
42.11,29.53
42.24,27.16
42.36,27.30
43.13,28.29
42.37,29.82
42.27,29.32
41.64,27.07
42.38,24.84
43.24,25.40
44.49,27.60
44.09,25.34
44.46,26.92
45.54,25.81
43.90,31.00
43.49,29.71
43.26,29.97
41.34,27.45
40.77,30.39
41.24,28.77
40.98,27.58
41.11,30.01
41.20,30.87
40.02,29.74
39.65,28.47
40.89,27.25
39.86,26.56
40.50,26.92
41.53,27.44
37.95,29.20
39.67,28.61
38.92,28.31
36.01,25.76
34.34,24.84
39.42,26.81
37.60,28.14
40.86,27.53
41.76,29.48
41.60,28.06
41.16,27.43
42.34,28.95
41.33,29.15
41.65,27.66
42.60,30.66
44.09,28.41
43.08,30.21
41.22,28.34
41.58,29.05
43.20,28.62
43.18,26.64
43.48,28.24
43.44,27.72
41.87,28.44
37.55,27.84
39.73,27.41
40.25,25.51
40.18,24.36
41.56,26.67
42.54,29.28
42.78,27.32
41.40,26.06
41.23,25.44
39.61,26.53
40.67,29.45
40.57,27.25
41.14,27.56
42.26,28.68
41.35,29.69
40.72,28.39
39.99,27.43
40.04,26.66
37.71,26.16
36.30,24.42
37.50,25.63
38.08,24.34
38.94,23.75
42.05,24.20
39.34,26.86
40.03,25.72
41.38,28.57
37.46,27.35
37.89,25.79
39.33,27.39
36.12,26.54
37.29,24.92
39.30,27.65
40.48,26.68
35.89,25.65
35.66,26.47
37.52,26.89
38.99,27.42
39.24,26.96
38.76,27.29
38.29,27.19
38.39,27.10
39.12,26.78
38.02,26.61
39.52,27.66
39.26,27.02
39.77,27.36
40.00,28.02
37.89,26.87
38.48,26.91
38.20,27.20
40.19,28.00
39.47,27.98
40.24,27.51
38.07,27.27
35.07,25.20
34.80,24.75
35.70,25.66
33.63,24.92
32.46,24.85
34.98,24.47
39.65,25.65
41.37,27.07
42.24,28.95
37.24,27.77
36.97,26.71
35.65,26.86
39.04,26.46
34.07,25.42
38.53,26.05
38.65,26.79
33.94,25.82
35.22,24.96
36.73,25.75
39.59,27.20
40.48,28.17
36.04,25.41
38.38,27.02
41.74,28.36
41.99,26.49
39.34,26.65
39.07,26.74
41.61,28.58
38.16,26.94
38.24,27.80
40.14,25.55
33.38,24.26
34.45,25.54
34.80,24.10
38.51,26.41
39.56,23.50
35.80,22.34
38.43,26.07
40.03,26.03
37.19,25.33
36.50,25.57
38.84,27.56
37.94,27.15
37.45,26.70
36.69,26.61
37.29,25.19
38.48,26.84
38.42,27.65
39.23,25.16
41.33,27.31
41.59,26.62
37.20,26.41
38.11,27.20
38.07,26.24
34.75,24.97
35.23,24.84
35.74,25.55
37.85,25.30
40.14,27.24
38.28,25.93
37.73,27.13
38.97,28.70
40.73,27.03
42.70,25.91
41.86,25.02
40.06,26.12
40.52,28.06
40.34,29.07
39.86,27.28
41.91,29.42
41.37,25.74
38.06,25.56
39.41,26.94
40.63,26.07
40.72,25.99
37.62,27.56
35.15,24.47
33.13,21.89
34.79,20.91
37.11,26.46
38.52,27.16
39.19,26.38
39.28,26.89
38.20,26.82
37.85,24.99
38.19,25.67
37.18,25.46
34.94,22.70
34.54,20.43
35.44,21.35
35.75,23.54
37.34,24.81
37.40,25.26
36.12,25.31
35.78,22.99
35.47,23.38
35.65,21.60
37.16,22.19
37.74,24.49
36.96,23.97
36.30,23.36
35.13,22.03
34.63,21.19
33.75,20.28
34.16,21.03
34.79,22.59
35.30,23.06
33.12,21.99
35.34,21.41
36.05,21.75
36.75,22.32
37.18,23.92
35.21,22.50
33.57,20.41
34.04,18.83
33.76,20.73
34.62,20.28
35.94,19.04
34.42,18.43
34.60,22.66
32.99,21.47
30.61,18.69
29.01,16.61
28.39,15.72
28.14,16.22
28.72,15.73
28.68,15.97
30.51,15.46
31.78,18.53
32.25,17.01
31.61,18.60
32.46,17.45
30.89,18.29
28.15,17.29
28.12,16.29
30.11,17.51
31.89,17.60
31.82,18.83
30.91,19.70
31.54,18.64
31.71,20.13
31.68,19.07
32.24,19.63
31.81,18.85
27.38,17.70
27.94,15.69
29.29,15.45
30.54,15.71
31.08,16.25
31.96,17.26
--,--
33.59,20.14
35.59,19.81
34.47,21.90
31.92,20.35
32.28,18.96
35.09,19.94
35.51,21.90
33.26,22.05
29.72,18.97
26.43,15.28
27.64,15.11
29.10,15.67
29.78,16.55
28.83,16.24
27.83,14.94
29.33,15.54
29.64,18.11
28.81,17.59
27.25,16.11
30.36,16.62
32.42,17.91
34.12,19.51
34.21,21.12
34.64,20.80
35.33,19.68
36.56,21.01
35.12,23.62
30.53,20.48
30.14,18.43
32.89,19.10
35.07,19.98
34.34,20.59
31.20,19.57
31.10,17.41
28.07,17.66
26.19,15.81
24.82,14.15
26.06,13.02
28.35,14.13
29.24,15.35
28.29,16.30
28.85,16.42
27.94,18.91
29.56,18.73
31.51,18.07
31.52,18.54
32.48,18.21
33.58,19.37
34.37,20.34
33.33,20.22
30.32,19.14
27.13,17.02
26.27,15.00
28.59,15.44
28.74,17.58
26.14,16.32
25.60,14.62
27.34,14.16
29.45,14.24
31.92,18.53
33.55,20.14
35.11,21.39
36.28,21.64
36.36,20.61
34.88,20.88
33.34,19.95
31.83,19.07
32.84,19.72
30.90,19.48
29.05,18.06
29.71,16.69
30.12,17.44
31.89,17.73
36.02,20.42
36.59,22.88
36.94,23.08
35.31,22.91
33.05,20.98
33.67,19.66
33.86,19.15
34.60,20.96
35.97,24.61
34.95,23.54
32.91,23.30
34.28,21.93
36.64,23.65
37.55,22.40
38.81,23.68
39.02,23.99
38.82,25.02
37.75,24.83
37.51,24.01
36.91,23.34
37.57,22.14
38.40,22.56
39.69,22.96
40.60,24.30
40.11,25.18
39.85,24.89
41.27,24.04
43.40,26.68
43.40,25.09
44.77,26.23
43.42,28.05
45.06,29.79
42.91,30.68
40.70,28.35
40.56,27.61
42.41,25.91
43.47,23.60
44.61,27.74
45.07,30.83
43.59,31.15
43.35,29.20
40.99,28.02
41.24,27.96
39.77,27.68
40.39,26.35
42.26,29.34
41.51,30.57
41.75,27.29
42.83,29.43
42.83,31.65
41.53,31.42
42.85,31.37
43.24,32.08
43.21,32.33
43.27,29.56
42.68,29.83
42.26,28.93
44.18,28.96
44.09,28.73
43.08,29.86
42.48,28.12
43.77,26.42
44.73,27.23
43.53,29.97
44.06,30.35
44.12,28.50
43.00,29.71
41.04,29.46
39.45,27.08
40.91,25.28
41.00,25.19
42.53,27.90
43.44,29.20
44.59,29.46
44.08,29.61
43.20,27.46
43.53,27.97
43.23,28.22
42.81,27.20
42.69,29.57
41.57,28.93
42.33,30.01
41.30,28.39
42.33,29.44
43.42,28.85
44.69,29.14
43.77,29.12
43.11,29.86
43.24,32.11
43.84,30.08
42.81,28.36
43.59,27.05
42.46,29.12
43.38,29.42
43.83,30.08
42.66,31.15
42.06,31.39
43.11,30.78
41.05,28.50
39.10,27.45
40.60,25.19
42.78,30.71
42.08,28.28
41.56,29.57
43.26,29.54
42.01,31.19
41.57,31.36
41.22,30.87
40.60,28.50
38.88,28.47
41.18,28.94
40.55,28.71
39.89,28.41
37.92,27.82
35.38,27.10
35.26,26.10
36.79,25.69
39.31,26.30
36.29,28.06
40.13,26.64
40.89,27.92
38.67,28.28
40.42,29.33
38.70,29.36
39.30,27.17
35.08,26.30
36.62,27.69
40.31,27.16
42.29,28.40
37.46,25.94
38.90,27.36
40.75,28.77
41.61,27.71
38.46,26.66
35.78,25.95
38.89,25.95
39.13,27.43
39.79,26.96
38.79,27.21
39.04,26.19
42.21,28.54
42.24,26.51
38.99,27.95
39.78,29.66
41.40,29.19
40.71,27.52
39.38,28.34
40.05,28.18
40.92,28.71
38.67,28.15
39.57,28.83
41.47,27.77
40.98,27.57
39.51,27.20
40.33,26.19
40.58,27.07
39.96,28.33
41.42,27.33
40.94,28.33
41.82,26.78
41.30,28.63
40.91,28.83
40.97,30.47
42.76,30.83
40.20,28.00
41.01,27.03
40.10,28.99
40.29,27.59
41.06,29.47
40.80,27.78
40.10,29.75
38.63,28.48
40.69,28.86
42.23,25.95
39.50,29.19
39.19,28.31
39.14,26.32
41.68,28.68
43.29,29.10
40.73,28.45
40.09,29.75
38.05,28.90
40.73,28.35
42.42,27.19
41.46,29.14
40.38,29.50
41.36,27.73
40.53,30.01
39.23,27.11
39.16,29.51
39.89,28.70
40.26,27.41
38.89,24.64
40.03,26.94
40.80,28.00
42.37,28.63
38.86,28.08
37.16,27.03
39.56,26.40
39.47,25.32
40.20,28.89
40.78,29.04
42.26,29.34
40.43,28.78
40.65,27.32
42.07,29.56
43.25,29.50
41.41,28.24
39.75,29.41
38.40,29.47
40.13,29.61
40.72,28.86
42.61,29.66
41.30,28.93
39.17,27.57
40.51,29.65
41.57,31.21
40.89,28.19
38.82,28.30
38.78,27.66
39.51,27.16
38.95,29.18
40.61,29.87
40.05,28.53
40.78,28.33
40.19,28.79
37.12,27.45
35.68,25.84
36.98,24.18
39.03,23.99
40.38,26.71
40.62,28.27
40.49,28.53
39.60,28.18
38.99,25.88
38.96,24.80
39.70,26.11
39.26,25.47
39.74,25.62
38.84,23.83
38.20,23.82
36.43,25.85
35.35,23.77
35.28,24.59
36.86,24.95
37.84,24.52
37.52,26.32
37.99,26.06
39.13,27.43
39.15,28.01
39.15,26.86
38.15,27.45
39.45,27.03
36.62,26.60
36.01,23.94
35.80,23.53
35.94,22.89
36.20,23.30
35.56,25.46
35.18,24.51
34.97,23.38
37.13,23.06
38.31,24.28
38.37,24.58
38.25,24.51
37.61,26.12
37.92,26.17
38.15,25.47
37.84,22.87
37.76,24.20
35.65,23.82
35.24,22.39
35.51,24.09
35.77,22.26
36.58,21.88
35.14,24.24
35.06,23.37
36.00,22.56
33.72,23.63
33.46,22.85
33.45,21.36
33.57,22.15
33.87,22.65
34.10,23.48
35.37,22.95
34.92,23.00
34.34,22.08
34.57,21.82
35.10,21.99
34.51,22.53
33.57,21.82
32.26,21.24
--,--
27.52,18.87
25.48,18.77
28.80,19.11
28.95,18.68
28.83,17.51
29.45,17.29
31.10,16.64
31.58,18.59
31.28,18.17
31.47,19.48
29.17,18.29
29.07,17.03
27.22,16.78
30.08,16.68
32.56,19.50
33.48,20.30
33.83,20.25
33.14,20.26
31.96,20.30
33.39,20.33
33.04,20.39
31.77,20.16
31.25,19.74
30.48,18.36
28.32,16.71
27.56,15.40
26.24,15.30
28.28,15.43
30.50,16.39
31.76,16.13
30.09,18.27
29.74,13.81
30.10,16.04
30.26,16.40
33.07,17.28
35.79,20.76
36.90,20.35
31.23,20.63
27.49,17.11
29.89,16.90
31.29,17.55
30.65,17.53
29.51,16.09
31.69,16.80
31.73,17.77
33.18,20.06
34.29,19.85
35.60,20.83
37.89,21.79
38.54,25.28
36.74,22.77
38.15,23.06
39.66,24.49
40.18,25.29
40.18,26.59
40.61,24.95
34.90,23.83
33.10,22.12
30.91,20.17
32.87,19.15
34.04,20.56
35.18,21.59
38.28,25.64
34.62,23.67
27.83,18.85
29.61,16.64
33.26,17.50
35.54,21.44
36.57,22.29
37.68,20.58
37.37,22.55
37.03,23.36
37.03,22.23
38.94,23.41
39.57,25.66
42.01,23.77
43.83,26.76
43.12,28.32
44.30,29.20
44.31,32.00
38.01,27.43
31.03,22.58
32.75,20.33
35.88,21.81
37.61,22.11
40.00,23.04
40.08,25.32
39.01,24.49
39.72,24.72
40.14,28.43
40.37,26.33
41.57,27.17
42.49,27.26
43.11,28.23
41.31,28.04
41.42,31.42
41.07,30.54
37.97,29.90
39.14,28.51
36.68,25.97
37.74,25.10
39.29,26.94
39.76,25.57
40.94,29.63
42.21,30.61
41.56,29.40
38.76,27.60
39.83,26.47
41.91,26.94
42.77,29.73
43.90,29.39
42.13,28.50
42.36,30.30
43.56,28.99
42.95,29.93
45.06,28.81
44.11,30.27
43.21,27.94
43.02,30.99
44.49,29.78
44.36,27.54
40.62,30.06
42.00,26.91
42.73,30.44
43.12,29.04
40.66,27.85
42.14,28.19
40.60,29.38
37.87,29.09
39.45,27.52
43.08,31.32
44.17,30.84
41.71,29.82
42.09,29.76
42.29,31.72
42.07,30.93
44.30,31.69
41.66,29.53
42.04,30.55
43.88,30.57
40.14,30.02
42.20,29.88
40.58,28.44
41.61,30.03
40.83,31.16
41.46,29.61
41.93,29.75
43.81,31.33
39.90,30.07
41.79,29.19
42.10,28.12
39.39,29.83
41.72,27.97
43.74,28.91
43.25,28.81
42.34,29.69
41.67,29.53
42.45,30.01
41.66,29.44
41.78,29.56
41.52,31.01
43.07,29.87
43.53,26.32
42.33,29.16
41.30,25.73
42.73,27.54
39.61,26.33
42.13,28.00
43.25,28.01
40.48,27.79
41.34,30.10
42.22,29.25
41.91,28.84
42.94,29.11
40.72,29.13
39.12,29.29
41.52,29.43
39.91,29.29
40.23,28.05
40.29,28.92
41.92,29.56
40.54,28.09
41.68,27.29
40.74,28.72
40.73,26.84
40.30,29.33
41.62,29.64
40.48,28.29
39.62,27.89
39.63,28.78
40.43,28.51
42.21,27.84
38.21,27.48
38.66,28.99
38.58,27.33
31.86,26.07
37.31,25.55
38.14,26.47
40.51,29.38
39.93,28.18
37.72,26.91
35.32,26.41
37.64,27.00
34.73,26.13
35.74,26.48
38.56,26.86
40.54,30.01
37.35,26.13
32.42,25.28
36.53,24.81
36.05,24.74
37.76,26.54
35.53,24.27
38.70,26.69
38.36,25.98
38.73,26.22
32.91,25.57
32.99,25.04
37.01,25.09
36.44,25.77
33.75,25.07
33.84,24.90
35.89,25.23
36.15,25.52
35.70,25.33
34.48,24.55
37.60,26.11
35.39,26.26
33.15,25.72
38.41,25.16
40.06,26.70
39.86,27.04
37.74,26.94
40.38,27.48
36.54,26.53
38.18,25.98
38.01,26.18
35.79,26.22
38.59,26.52
38.27,26.42
40.52,27.19
40.26,28.17
40.28,25.92
37.58,25.75
39.66,26.69
41.40,26.34
36.86,25.30
38.46,24.96
40.30,27.50
41.76,28.59
39.42,27.13
38.76,26.13
39.54,24.83
39.88,27.33
39.88,25.95
39.73,26.08
39.82,27.71
38.61,27.65
40.04,27.45
41.25,29.69
40.41,28.73
40.07,27.84
38.71,26.36
39.51,25.81
41.38,27.67
38.69,27.10
36.20,25.81
37.25,24.88
40.13,28.55
41.89,27.24
35.81,26.19
35.71,24.60
39.75,27.04
42.39,29.69
39.41,27.20
39.49,23.66
39.22,22.95
39.57,25.85
39.72,25.71
39.56,26.16
40.23,27.62
41.28,28.20
40.02,27.94
39.79,27.69
37.94,26.02
36.89,27.64
37.63,26.46
39.40,27.22
38.81,29.59
39.67,27.43
40.09,26.73
39.68,26.03
39.00,24.53
37.99,26.66
39.77,27.19
39.31,27.63
39.58,26.86
38.72,26.11
37.61,25.13
39.39,27.71
39.68,26.35
39.31,28.34
38.43,27.01
37.77,25.98
37.75,26.23
37.63,24.27
36.76,23.01
34.43,21.60
32.54,20.66
33.22,19.87
34.16,22.09
35.12,20.20
35.72,20.92
35.79,22.55
35.85,23.13
35.36,24.69
35.06,24.31
35.24,23.12
36.68,24.23
36.31,24.16
35.60,22.69
35.31,23.06
35.92,23.61
36.10,23.60
36.29,23.99
34.81,25.02
33.54,22.49
34.45,22.61
35.02,23.03
35.62,24.39
36.60,24.33
37.07,24.52
33.29,21.27
28.46,17.59
29.09,16.29
30.95,14.55
31.80,17.12
32.62,16.73
32.32,18.62
33.07,18.67
34.48,19.31
35.35,20.59
33.78,22.40
32.90,19.92
34.62,20.81
32.33,21.42
28.73,17.73
26.40,15.42
23.92,13.15
25.59,13.44
28.71,15.36
29.30,17.05
28.88,16.28
29.55,15.14
27.74,14.88
29.34,14.87
29.67,16.45
30.98,17.64
28.18,18.15
27.23,15.69
27.11,13.81
26.84,14.36
29.05,14.91
29.57,16.03
25.47,15.04
--,--
23.63,12.58
21.13,11.50
19.37,9.96
22.64,8.82
24.66,11.28
25.82,14.08
27.73,13.05
28.91,15.76
28.61,16.18
25.01,14.10
22.79,12.12
26.85,11.67
28.02,14.64
29.93,15.79
30.39,17.35
28.85,18.79
27.57,16.69
27.40,15.24
28.82,15.23
30.34,15.86
30.72,17.44
30.01,18.29
29.39,17.32
28.87,16.17
30.26,17.17
30.79,17.85
34.25,19.24
36.48,19.73
38.91,20.07
32.29,21.18
31.12,17.98
31.18,19.04
30.91,19.78
31.12,20.36
27.52,17.92
25.59,14.18
28.42,14.90
27.73,15.11
27.70,15.77
26.46,14.68
25.89,15.07
24.85,13.67
27.23,13.68
27.68,15.03
28.22,15.16
30.86,16.90
31.60,18.05
28.39,17.43
28.55,14.69
31.62,16.34
32.80,19.37
35.03,19.72
35.41,21.02
37.34,20.12
25.37,15.01
22.02,12.31
25.45,11.99
27.59,14.56
28.57,15.72
30.48,16.80
30.21,17.04
29.26,17.84
29.93,15.88
30.62,16.83
32.14,18.08
33.61,18.79
34.97,20.62
37.59,21.28
38.85,24.66
40.10,26.10
41.57,25.75
44.03,26.06
43.57,29.08
37.45,28.13
34.24,26.92
31.95,24.24
30.61,22.96
34.83,20.90
35.21,21.44
34.66,21.66
37.22,22.61
35.99,23.95
36.06,25.86
36.67,24.24
39.37,24.53
40.24,27.52
38.37,26.55
39.94,24.72
43.23,27.22
44.90,24.31
40.29,27.89
38.81,27.58
39.96,27.03
41.10,26.84
40.41,25.36
39.88,24.72
37.77,24.14
38.76,22.44
40.68,22.50
41.80,25.28
43.50,26.51
44.40,27.46
45.17,28.70
45.88,29.60
44.85,30.95
42.58,32.43
41.82,31.08
41.33,30.51
41.83,29.65
42.96,26.84
43.07,26.58
42.61,25.43
43.13,28.44
41.63,29.55
39.41,27.55
35.51,25.11
34.68,23.39
36.89,21.40
37.34,22.36
38.26,22.60
38.71,23.68
39.04,24.30
40.71,23.34
43.01,26.01
43.91,27.27
44.53,27.60
45.38,27.13
44.50,26.82
44.00,30.23
42.19,28.14
40.51,26.72
41.31,27.97
41.32,26.95
42.89,27.78
44.09,27.60
44.34,28.22
44.31,29.11
44.99,31.96
43.03,31.96
40.08,31.71
41.91,30.76
41.78,29.10
39.39,29.25
38.65,27.29
39.05,27.17
41.35,25.19
42.66,25.49
45.26,28.20
45.34,33.89
41.96,31.79
42.33,29.12
38.35,29.90
40.17,27.34
41.57,29.04
42.64,27.01
42.58,29.07
43.23,29.06
42.86,30.26
43.58,29.61
40.06,28.82
41.45,28.04
43.50,25.66
40.85,27.63
43.07,30.05
39.94,28.93
40.63,31.00
41.54,30.65
42.59,28.68
42.02,28.94
42.67,27.79
42.47,25.52
42.47,28.44
43.86,28.63
41.79,28.85
39.96,29.71
41.01,28.48
41.51,26.09
41.58,27.31
41.52,28.06
41.54,27.40
39.33,27.61
39.09,28.91
37.96,27.73
40.57,28.57
39.03,26.24
40.50,28.23
34.95,27.07
37.89,26.88
41.11,28.37
42.26,28.90
38.75,28.41
40.72,26.88
39.81,28.88
41.06,28.00
39.68,26.13
41.40,28.22
39.68,28.70
37.30,27.45
37.58,28.43
38.27,27.35
40.82,28.52
40.11,27.32
36.80,26.43
38.07,28.71
41.00,27.64
39.09,25.92
